title,date,tags,company,link
세상의 모든 비즈니스를 완성하는 카카오톡채널 ‘비즈 클라이언트 개발’ 이야기,2020.12.09,andorid#business#career#client#ios#kakao#kakaokrew#kakaotalk#recruit#andorid#business#career#client#ios#kakao#kakaokrew#kakaotalk#recruit,카카오,https://tech.kakao.com/2020/12/09/kakao-business-client/
카카오 서비스의 모든 시스템과 트래픽을 책임지는  ‘인프라팀’ 이야기,2020.12.07,career#infra#kakao#kakaokrew#신규입사자#platform#recruit#service#career#infra#kakao#kakaokrew#신규입사자#platform#recruit#service,카카오,https://tech.kakao.com/2020/12/07/kakao-infra-team/
FE개발자의 성장 스토리 03 : 카카오 어드민 UI 컴포넌트를 모노레포로 개발하여 얻은 것들,2020.12.03,front end#front end#javascript#monorepo#project-structure#tech#front end#front end#javascript#monorepo#project-structure#tech,카카오,https://tech.kakao.com/2020/12/03/frontend-growth-03/
FE개발자의 성장 스토리 02 : Babel7과 corejs3 설정으로 전역 오염 없는 폴리필 사용하기,2020.12.01,babel#babel#core-js@3#front end#front end#globalpollution#javascript#kakaotalk#polyfill#tech#babel#babel#core-js@3#front end#front end#globalpollution#javascript#kakaotalk#polyfill#tech,카카오,https://tech.kakao.com/2020/12/01/frontend-growth-02/
데이터 엔지니어링이란,2020.11.30,big data#data#data-engineering#kakao#kakaokrew#신규입사자#recruit#big data#data#data-engineering#kakao#kakaokrew#신규입사자#recruit,카카오,https://tech.kakao.com/2020/11/30/kakao-data-engineering/
"FE개발자의 성장 스토리 01 : Judy, 첫 컨퍼런스에 가다(feat. JSConf korea 2020)",2020.11.24,conference#front end#front end#growth#javascript#jsconf#jsconfkorea#kakao#conference#front end#front end#growth#javascript#jsconf#jsconfkorea#kakao,카카오,https://tech.kakao.com/2020/11/24/frontend-growth-01/
if(kakao)2020 코멘터리 03 : Klip App2App API를 활용한 데모 앱 개발기,2020.11.13,app2app#bapp#blockchain#ground x#if kakao#klaytn#klip#app2app#bapp#blockchain#ground x#if kakao#klaytn#klip,카카오,https://tech.kakao.com/2020/11/13/if-kakao-2020-commentary-03-groundx/
"if(kakao)2020 코멘터리 02 : Klaytn, Caver, KAS 가 만들어가는 쉽고 빠른 BApp 개발 환경",2020.11.11,bapp#blockchain#cache#caver#devops#ground x#if kakao#kas#klaytn#bapp#blockchain#cache#caver#devops#ground x#if kakao#kas#klaytn,카카오,https://tech.kakao.com/2020/11/11/if-kakao-2020-commentary-02-groundx/
if(kakao)2020 코멘터리 01 : 카카오톡 캐싱 시스템의 진화 — Kubernetes와 Redis를 이용한 캐시 팜 구성,2020.11.10,cache#if kakao#kubernetes#kakao#kakaotalk#kubernetes#redis#cache#if kakao#kubernetes#kakao#kakaotalk#kubernetes#redis,카카오,https://tech.kakao.com/2020/11/10/if-kakao-2020-commentary-01-kakao/
카카오가 ‘카카오 아레나’를 하는 이유,2020.10.05,competition#contest#data#developer relations#dr#kakaoarena#machine learning#recommendation#competition#contest#data#developer relations#dr#kakaoarena#machine learning#recommendation,카카오,https://tech.kakao.com/2020/10/05/kakao-kakaoarena/
FE플랫폼팀이 궁금하세요? – 함께 성장해가는 개발팀 이야기,2020.09.21,code review#front end#front end#growth#javascript#react#typescript#vue.js#code review#front end#front end#growth#javascript#react#typescript#vue.js,카카오,https://tech.kakao.com/2020/09/21/kakao-fe-platform-team/
"포커, 어디까지 쳐봤니 – 서비스 개발에 플래닝 포커 도입 사례 (feat. 원격근무)",2020.09.08,feature list#front end#front end#kakao#kakaomap#planning poker#tech#user story#feature list#front end#front end#kakao#kakaomap#planning poker#tech#user story,카카오,https://tech.kakao.com/2020/09/08/planning-poker/
입사 후 6개월 동안 달라진 것들 – 2020 신입 온보딩 과정 그 후의 이야기,2020.09.02,2021#신규입사자#career#related-blind#2021#신규입사자#career#related-blind,카카오,https://tech.kakao.com/2020/09/02/2021-kakao-newkrew-3/
2020 신입 개발자 Oli가 말하는 “내가 DBA를 선택한 이유”,2020.08.28,2021#신규입사자#career#related-blind#2021#신규입사자#career#related-blind,카카오,https://tech.kakao.com/2020/08/28/2021-kakao-newkrew-2/
카카오 신입 공채가 들려주는 공채 이야기,2020.08.24,2021#신규입사자#career#related-blind#2021#신규입사자#career#related-blind,카카오,https://tech.kakao.com/2020/08/24/2021-kakao-newkrew-1/
다양한 서비스와 소통이 함께하는 ‘콘텐츠서비스개발팀’ 이야기,2020.08.20,career#client#contents#kakao#kakaokrew#신규입사자#recruit#career#client#contents#kakao#kakaokrew#신규입사자#recruit,카카오,https://tech.kakao.com/2020/08/20/recruit-client-engineer/
카카오 개발자가 카카오스럽게 일하는 방법 – 애자일코치파트,2020.08.03,agile#agilecoach#career#kakao#kakaokrew#open#openwork#agile#agilecoach#career#kakao#kakaokrew#open#openwork,카카오,https://tech.kakao.com/2020/08/03/kakao-agile/
카카오톡의 백엔드를 담당하는    ‘톡플랫폼개발팀’ 이야기,2020.07.22,career#kakao#kakaokrew#kakaotalk#신규입사자#server#service#career#kakao#kakaokrew#kakaotalk#신규입사자#server#service,카카오,https://tech.kakao.com/2020/07/22/recruit-kakaotalk-backend/
인증아이템 : 카카오크루의 모바일사원증,2020.07.13,andorid#ble#blockchain#bluetooth#certificate#certification#digitalization#digitaltransformation#employeecard#id#ios#item#kakaocon#kakaokey#nfc#andorid#ble#blockchain#bluetooth#certificate#certification#digitalization#digitaltransformation#employeecard#id#ios#item#kakaocon#kakaokey#nfc,카카오,https://tech.kakao.com/2020/07/13/kakaokrew-mobile-idcard/
2020 카카오 인턴십 for Tech developers 문제해설,2020.07.01,career#coding#internship#kakao#신규입사자#recruit#tech#test#career#coding#internship#kakao#신규입사자#recruit#tech#test,카카오,https://tech.kakao.com/2020/07/01/2020-internship-test/
Cgroup Driver 선택하기,2020.06.29,cgroup#cloud#container#kubernetes#tech#cgroup#cloud#container#kubernetes#tech,카카오,https://tech.kakao.com/2020/06/29/cgroup-driver/
데이터를 기반으로 새로운 경험을 선사하는 추천팀 이야기,2020.06.23,algorithm/ml#algorithm/ranking#career#db#kakao#kakaokrew#network#신규입사자#recruit#statistics/analysis#system#algorithm/ml#algorithm/ranking#career#db#kakao#kakaokrew#network#신규입사자#recruit#statistics/analysis#system,카카오,https://tech.kakao.com/2020/06/23/recruit-algorithm-ml/
실시간 댓글 개발기(part.3) – Spring의 동시성 접근 제어에 발목 잡힌 이야기,2020.06.22,backend#java#messaging#tech#thread-debugging#websocket#backend#java#messaging#tech#thread-debugging#websocket,카카오,https://tech.kakao.com/2020/06/22/websocket-part3/
실시간 댓글 개발기(part.2) –  험난했지만 유익했던 웹소켓 스트레스 테스트 및 안정화 작업,2020.06.15,backend#docker#garbage-collection#java#messaging#spring boot#stomp#tech#websocket#backend#docker#garbage-collection#java#messaging#spring boot#stomp#tech#websocket,카카오,https://tech.kakao.com/2020/06/15/websocket-part2/
실시간 댓글 개발기(part.1) – DAU 60만 Alex 댓글의 실시간 댓글을 위한 이벤트 기반 아키텍처,2020.06.08,architecture#backend#messaging#tech#websocket#architecture#backend#messaging#tech#websocket,카카오,https://tech.kakao.com/2020/06/08/websocket-part1/
카카오와 사용자의 첫 만남을 함께하는 ‘FE플랫폼팀 이야기’,2020.05.26,career#front end#kakao#kakaok#new#recruit#career#front end#kakao#kakaok#new#recruit,카카오,https://tech.kakao.com/2020/05/26/recruit-frontend-engineer/
서비스 개발의 시작 – 클라우드플랫폼팀 이야기,2020.05.19,career#cloud#kakao#kakaokrew#신규입사자#recruit#career#cloud#kakao#kakaokrew#신규입사자#recruit,카카오,https://tech.kakao.com/2020/05/19/recruit-cloudengineer/
"코로나19를 이기는 슬기로운 지도생활, 카카오맵",2020.05.15,covid-19#kakao#kakaomap#covid-19#kakao#kakaomap,카카오,https://tech.kakao.com/2020/05/15/kakaomap-covid-19/
멜론 플레이리스트 데이터 탐색 – 카카오 아레나 3회 대회(Part.2),2020.04.29,competition#contest#data#kakao#kakaoarena#machine learning#melon#recommendation#competition#contest#data#kakao#kakaoarena#machine learning#melon#recommendation,카카오,https://tech.kakao.com/2020/04/29/kakaoarena-3rd-part2/
멜론에서 음악 추천을 어떻게 할까? – 카카오 아레나 3회 대회(Part.1),2020.04.29,competition#contest#data#kakao#kakaoarena#machine learning#melon#recommendation#competition#contest#data#kakao#kakaoarena#machine learning#melon#recommendation,카카오,https://tech.kakao.com/2020/04/29/kakaoarena-3rd-part1/
