title,date,tags,company,link
2018년과 이후 JavaScript의 동향 - 라이브러리와 프레임워크,2018.04.16,javascript#프레임워크,네이버,https://d2.naver.com/helloworld/3259111
동영상 플랫폼 개발 프레임워크의 Spring Boot 전환기,2018.04.10,java#spring boot#jdk,네이버,https://d2.naver.com/helloworld/5626759
2018년과 이후 JavaScript의 동향 - JavaScript(ECMAScript),2018.03.27,javascript#ecmascript,네이버,https://d2.naver.com/helloworld/7495331
Kudu를 이용한 빅데이터 다차원 분석 시스템 개발,2018.03.22,big data#kudu#통계,네이버,https://d2.naver.com/helloworld/9099561
"Gerrit을 이용한 코드 리뷰 시스템 - CI 연동, SVN 마이그레이션",2018.03.10,git#gerrit#code review,네이버,https://d2.naver.com/helloworld/6952033
Gerrit을 이용한 코드 리뷰 시스템 - 코드 리뷰 방법(2),2018.02.21,git#gerrit#code review,네이버,https://d2.naver.com/helloworld/9767525
Gerrit을 이용한 코드 리뷰 시스템 - 코드 리뷰 방법(1),2018.02.21,git#gerrit#code review,네이버,https://d2.naver.com/helloworld/2882112
카드형 UI와 eg.InfiniteGrid 3.0,2018.01.04,카드형 ui#eg.infinitegrid#egjs#레이아웃 라이브러리,네이버,https://d2.naver.com/helloworld/0637045
분산 트랜스코더의 구조와 구현 원리,2017.12.22,동영상#분산처리#트랜스코더,네이버,https://d2.naver.com/helloworld/0216497
HTTPS 전환 과정에서 read timeout 오류 해결 과정,2017.12.05,https#nginx#timeout,네이버,https://d2.naver.com/helloworld/1469717
FFmpeg을 이용한 음원 볼륨의 평준화,2017.12.01,ffmpeg#오디오#볼륨조절#오디오클립,네이버,https://d2.naver.com/helloworld/4428266
"[TECH@NAVER] ""디자이너가 묻고 개발자가 답하는 웹 이야기"" 출간",2017.11.15,web#tech@naver#디자인,네이버,https://d2.naver.com/helloworld/8670646
다양한 이미지 레이아웃,2017.11.02,egjs#이미지레이아웃,네이버,https://d2.naver.com/helloworld/6807203
딥러닝과 OpenCV를 활용해 사진 속 글자 검출하기,2017.10.10,opencv,네이버,https://d2.naver.com/helloworld/8344782
Gerrit을 이용한 코드 리뷰 시스템 - 사용자 환경 설정,2017.09.26,git#gerrit#code review,네이버,https://d2.naver.com/helloworld/2930540
Google I/O 2017 참관기 - Kotlin,2017.09.13,google#kotlin,네이버,https://d2.naver.com/helloworld/7543578
"사용자의 액션에 반응하는 UI 라이브러리, eg.Axes",2017.08.18,javascript#egjs#eg.axes,네이버,https://d2.naver.com/helloworld/0590136
Google I/O 2017 참관기 - Android Studio 3.0,2017.08.12,google#android studio,네이버,https://d2.naver.com/helloworld/5736059
