title,date,tags,company,link
GitHub Pages를 이용한 기술 블로그 제작 후기,2019.01.23,post#culture#tech blog#github pages#yogiyo,요기요,https://techblog.yogiyo.co.kr/github-pages%EB%A5%BC-%EC%9D%B4%EC%9A%A9%ED%95%9C-%EA%B8%B0%EC%88%A0-%EB%B8%94%EB%A1%9C%EA%B7%B8-%EC%A0%9C%EC%9E%91-%ED%9B%84%EA%B8%B0-77ce4b5e5564?source=---------46-----------------------
Pair Interview — 요기요 개발자 김동욱 & 임수용 편,2019.01.23,pair programming#post#interview#culture#yogiyo,요기요,https://techblog.yogiyo.co.kr/pair-interview-%EC%9A%94%EA%B8%B0%EC%9A%94-%EA%B0%9C%EB%B0%9C%EC%9E%90-%EA%B9%80%EB%8F%99%EC%9A%B1-%EC%9E%84%EC%88%98%EC%9A%A9-%ED%8E%B8-67ef05488c4a?source=---------47-----------------------
개발 조직에서의 리더십: Practice and Mindset,2019.01.23,post#leadership#mindset#culture#yogiyo,요기요,https://techblog.yogiyo.co.kr/%EA%B0%9C%EB%B0%9C-%EC%A1%B0%EC%A7%81%EC%97%90%EC%84%9C%EC%9D%98-%EB%A6%AC%EB%8D%94%EC%8B%AD-practice-and-mindset-b3ca6fc45809?source=---------48-----------------------
요기요 Android 개발 Git Branch와 Release Planning,2019.01.23,post#tech#andorid#git#git branch,요기요,https://techblog.yogiyo.co.kr/%EC%9A%94%EA%B8%B0%EC%9A%94-android-%EA%B0%9C%EB%B0%9C-git-branch%EC%99%80-release-planning-e410289c9dc7?source=---------49-----------------------
스타트업에서 스케일업으로,2019.01.23,tech#culture#post#squad#agile,요기요,https://techblog.yogiyo.co.kr/%EC%8A%A4%ED%83%80%ED%8A%B8%EC%97%85%EC%97%90%EC%84%9C-%EC%8A%A4%EC%BC%80%EC%9D%BC%EC%97%85%EC%9C%BC%EB%A1%9C-8ac70ac0dd6f?source=---------50-----------------------
시니어 개발자 역할에 대한 고찰,2019.01.23,post#tech#senior developer#back end developer#yogiyo,요기요,https://techblog.yogiyo.co.kr/%EC%8B%9C%EB%8B%88%EC%96%B4-%EA%B0%9C%EB%B0%9C%EC%9E%90-%EC%97%AD%ED%95%A0%EC%97%90-%EB%8C%80%ED%95%9C-%EA%B3%A0%EC%B0%B0-da6603e3aa2c?source=---------51-----------------------
요기요는 Kotlin을 어떻게 적용했나?,2019.01.23,tech#andorid#yogiyo#post#yogiyo,요기요,https://techblog.yogiyo.co.kr/%EC%9A%94%EA%B8%B0%EC%9A%94%EB%8A%94-kotlin%EC%9D%84-%EC%96%B4%EB%96%BB%EA%B2%8C-%EC%A0%81%EC%9A%A9%ED%96%88%EB%82%98-3c95ba25382c?source=---------52-----------------------
Tech Blog를 시작하며,2019.01.22,tech#post,요기요,https://techblog.yogiyo.co.kr/tech-blog%EB%A5%BC-%EC%8B%9C%EC%9E%91%ED%95%98%EB%A9%B0-1277865ed7f2?source=---------53-----------------------
"워크숍 맛집, 요기요",2023.06.11,workshop#yogiyo#culture,요기요,https://techblog.yogiyo.co.kr/%EC%9B%8C%ED%81%AC%EC%88%8D-%EB%A7%9B%EC%A7%91-%EC%9A%94%EA%B8%B0%EC%9A%94-3d0039f15d6e?source=collection_category---4------0-----------------------
근무 시간에 요트 타 본 사람? 요기요~~,2022.06.03,yogiyo#culture,요기요,https://techblog.yogiyo.co.kr/creation-day-87a9c8b9b9c5?source=collection_category---4------1-----------------------
"제주에서 놀멍, 쉬멍, 일하멍🌴",2022.02.23,yogiyo#culture#untact#digital nomads#interview,요기요,https://techblog.yogiyo.co.kr/%EC%A0%9C%EC%A3%BC%EC%97%90%EC%84%9C-%EB%86%80%EB%A9%8D-%EC%89%AC%EB%A9%8D-%EC%9D%BC%ED%95%98%EB%A9%8D-46ec0dce4702?source=collection_category---4------2-----------------------
덕질이 세상을 이롭게 하리,2021.12.20,yogiyo#post#culture#developer advocate#organizational culture,요기요,https://techblog.yogiyo.co.kr/%EB%8D%95%EC%A7%88%EC%9D%B4-%EC%84%B8%EC%83%81%EC%9D%84-%EC%9D%B4%EB%A1%AD%EA%B2%8C-%ED%95%98%EB%A6%AC-50d894499b4?source=collection_category---4------3-----------------------
사내 기술 세미나를 만든 건 낚시꾼과 듸자이너,2021.11.05,yogiyo#post#developer relations#culture#tech sessions,요기요,https://techblog.yogiyo.co.kr/%EC%82%AC%EB%82%B4-%EA%B8%B0%EC%88%A0-%EC%84%B8%EB%AF%B8%EB%82%98%EB%A5%BC-%EB%A7%8C%EB%93%A0-%EA%B1%B4-%EB%82%9A%EC%8B%9C%EA%BE%BC%EA%B3%BC-%EB%93%B8%EC%9E%90%EC%9D%B4%EB%84%88-b264ff57a491?source=collection_category---4------4-----------------------
